node_no,x,y
123,0.0234375,0.1875
124,0.0234375,0.1953125
125,0.0234375,0.203125
126,0.0234375,0.2109375
127,0.0234375,0.21875
128,0.0234375,0.2265625
129,0.0234375,0.234375
130,0.0234375,0.2421875
131,0.0234375,0.25
132,0.03125,0.0
133,0.03125,0.0078125
134,0.03125,0.015625
135,0.03125,0.0234375
136,0.03125,0.03125
137,0.03125,0.0390625
138,0.03125,0.046875
139,0.03125,0.0546875
140,0.03125,0.0625
141,0.03125,0.0703125
142,0.03125,0.078125
143,0.03125,0.0859375
144,0.03125,0.09375
145,0.03125,0.1015625
146,0.03125,0.109375
147,0.03125,0.1171875
148,0.03125,0.125
149,0.03125,0.1328125
150,0.03125,0.140625
151,0.03125,0.1484375
152,0.03125,0.15625
153,0.03125,0.1640625
154,0.03125,0.171875
155,0.03125,0.1796875
156,0.03125,0.1875
157,0.03125,0.1953125
158,0.03125,0.203125
159,0.03125,0.2109375
160,0.03125,0.21875
161,0.03125,0.2265625
162,0.03125,0.234375
163,0.03125,0.2421875
164,0.03125,0.25
165,0.0390625,0.0
166,0.0390625,0.0078125
167,0.0390625,0.015625
168,0.0390625,0.0234375
169,0.0390625,0.03125
170,0.0390625,0.0390625
171,0.0390625,0.046875
172,0.0390625,0.0546875
173,0.0390625,0.0625
174,0.0390625,0.0703125
175,0.0390625,0.078125
176,0.0390625,0.0859375
177,0.0390625,0.09375
178,0.0390625,0.1015625
179,0.0390625,0.109375
180,0.0390625,0.1171875
181,0.0390625,0.125
182,0.0390625,0.1328125
183,0.0390625,0.140625
184,0.0390625,0.1484375
185,0.0390625,0.15625
186,0.0390625,0.1640625
187,0.0390625,0.171875
188,0.0390625,0.1796875
189,0.0390625,0.1875
190,0.0390625,0.1953125
191,0.0390625,0.203125
192,0.0390625,0.2109375
193,0.0390625,0.21875
194,0.0390625,0.2265625
195,0.0390625,0.234375
196,0.0390625,0.2421875
197,0.0390625,0.25
198,0.046875,0.0
199,0.046875,0.0078125
200,0.046875,0.015625
201,0.046875,0.0234375
202,0.046875,0.03125
203,0.046875,0.0390625
204,0.046875,0.046875
205,0.046875,0.0546875
206,0.046875,0.0625
207,0.046875,0.0703125
208,0.046875,0.078125
209,0.046875,0.0859375
210,0.046875,0.09375
211,0.046875,0.1015625
212,0.046875,0.109375
213,0.046875,0.1171875
214,0.046875,0.125
215,0.046875,0.1328125
216,0.046875,0.140625
217,0.046875,0.1484375
218,0.046875,0.15625
219,0.046875,0.1640625
220,0.046875,0.171875
221,0.046875,0.1796875
222,0.046875,0.1875
223,0.046875,0.1953125
224,0.046875,0.203125
225,0.046875,0.2109375
226,0.046875,0.21875
227,0.046875,0.2265625
228,0.046875,0.234375
229,0.046875,0.2421875
230,0.046875,0.25
231,0.0546875,0.0
232,0.0546875,0.0078125
233,0.0546875,0.015625
234,0.0546875,0.0234375
235,0.0546875,0.03125
236,0.0546875,0.0390625
237,0.0546875,0.046875
238,0.0546875,0.0546875
239,0.0546875,0.0625
240,0.0546875,0.0703125
241,0.0546875,0.078125
242,0.0546875,0.0859375
243,0.0546875,0.09375
244,0.0546875,0.1015625
245,0.0546875,0.109375
246,0.0546875,0.1171875
247,0.0546875,0.125
248,0.0546875,0.1328125
249,0.0546875,0.140625
250,0.0546875,0.1484375
251,0.0546875,0.15625
252,0.0546875,0.1640625
253,0.0546875,0.171875
254,0.0546875,0.1796875
255,0.0546875,0.1875
256,0.0546875,0.1953125
257,0.0546875,0.203125
258,0.0546875,0.2109375
259,0.0546875,0.21875
260,0.0546875,0.2265625
261,0.0546875,0.234375
262,0.0546875,0.2421875
263,0.0546875,0.25
264,0.0625,0.0
265,0.0625,0.0078125
266,0.0625,0.015625
267,0.0625,0.0234375
268,0.0625,0.03125
269,0.0625,0.0390625
270,0.0625,0.046875
271,0.0625,0.0546875
272,0.0625,0.0625
273,0.0625,0.0703125
274,0.0625,0.078125
275,0.0625,0.0859375
276,0.0625,0.09375
277,0.0625,0.1015625
278,0.0625,0.109375
279,0.0625,0.1171875
280,0.0625,0.125
281,0.0625,0.1328125
282,0.0625,0.140625
283,0.0625,0.1484375
284,0.0625,0.15625
285,0.0625,0.1640625
286,0.0625,0.171875
287,0.0625,0.1796875
288,0.0625,0.1875
289,0.0625,0.1953125
290,0.0625,0.203125
291,0.0625,0.2109375
292,0.0625,0.21875
293,0.0625,0.2265625
294,0.0625,0.234375
295,0.0625,0.2421875
296,0.0625,0.25
297,0.0703125,0.0
298,0.0703125,0.0078125
299,0.0703125,0.015625
300,0.0703125,0.0234375
301,0.0703125,0.03125
302,0.0703125,0.0390625
303,0.0703125,0.046875
304,0.0703125,0.0546875
305,0.0703125,0.0625
306,0.0703125,0.0703125
307,0.0703125,0.078125
308,0.0703125,0.0859375
309,0.0703125,0.09375
310,0.0703125,0.1015625
311,0.0703125,0.109375
312,0.0703125,0.1171875
313,0.0703125,0.125
314,0.0703125,0.1328125
315,0.0703125,0.140625
316,0.0703125,0.1484375
317,0.0703125,0.15625
318,0.0703125,0.1640625
319,0.0703125,0.171875
320,0.0703125,0.1796875
321,0.0703125,0.1875
322,0.0703125,0.1953125
323,0.0703125,0.203125
324,0.0703125,0.2109375
325,0.0703125,0.21875
326,0.0703125,0.2265625
327,0.0703125,0.234375
328,0.0703125,0.2421875
329,0.0703125,0.25
330,0.078125,0.0
331,0.078125,0.0078125
332,0.078125,0.015625
333,0.078125,0.0234375
334,0.078125,0.03125
335,0.078125,0.0390625
336,0.078125,0.046875
337,0.078125,0.0546875
338,0.078125,0.0625
339,0.078125,0.0703125
340,0.078125,0.078125
341,0.078125,0.0859375
342,0.078125,0.09375
343,0.078125,0.1015625
344,0.078125,0.109375
345,0.078125,0.1171875
346,0.078125,0.125
347,0.078125,0.1328125
348,0.078125,0.140625
349,0.078125,0.1484375
350,0.078125,0.15625
351,0.078125,0.1640625
352,0.078125,0.171875
353,0.078125,0.1796875
354,0.078125,0.1875
355,0.078125,0.1953125
356,0.078125,0.203125
357,0.078125,0.2109375
358,0.078125,0.21875
359,0.078125,0.2265625
360,0.078125,0.234375
361,0.078125,0.2421875
362,0.078125,0.25
363,0.0859375,0.0
364,0.0859375,0.0078125
365,0.0859375,0.015625
366,0.0859375,0.0234375
367,0.0859375,0.03125
368,0.0859375,0.0390625
369,0.0859375,0.046875
370,0.0859375,0.0546875
371,0.0859375,0.0625
372,0.0859375,0.0703125
373,0.0859375,0.078125
374,0.0859375,0.0859375
375,0.0859375,0.09375
376,0.0859375,0.1015625
377,0.0859375,0.109375
378,0.0859375,0.1171875
379,0.0859375,0.125
380,0.0859375,0.1328125
381,0.0859375,0.140625
382,0.0859375,0.1484375
383,0.0859375,0.15625
384,0.0859375,0.1640625
385,0.0859375,0.171875
386,0.0859375,0.1796875
387,0.0859375,0.1875
388,0.0859375,0.1953125
389,0.0859375,0.203125
390,0.0859375,0.2109375
391,0.0859375,0.21875
392,0.0859375,0.2265625
393,0.0859375,0.234375
394,0.0859375,0.2421875
395,0.0859375,0.25
396,0.09375,0.0
397,0.09375,0.0078125
398,0.09375,0.015625
399,0.09375,0.0234375
400,0.09375,0.03125
401,0.09375,0.0390625
402,0.09375,0.046875
403,0.09375,0.0546875
404,0.09375,0.0625
405,0.09375,0.0703125
406,0.09375,0.078125
407,0.09375,0.0859375
408,0.09375,0.09375
409,0.09375,0.1015625
410,0.09375,0.109375
411,0.09375,0.1171875
412,0.09375,0.125
413,0.09375,0.1328125
414,0.09375,0.140625
415,0.09375,0.1484375
416,0.09375,0.15625
417,0.09375,0.1640625
418,0.09375,0.171875
419,0.09375,0.1796875
420,0.09375,0.1875
421,0.09375,0.1953125
422,0.09375,0.203125
423,0.09375,0.2109375
424,0.09375,0.21875
425,0.09375,0.2265625
426,0.09375,0.234375
427,0.09375,0.2421875
428,0.09375,0.25
429,0.1015625,0.0
430,0.1015625,0.0078125
431,0.1015625,0.015625
432,0.1015625,0.0234375
433,0.1015625,0.03125
434,0.1015625,0.0390625
435,0.1015625,0.046875
436,0.1015625,0.0546875
437,0.1015625,0.0625
438,0.1015625,0.0703125
439,0.1015625,0.078125
440,0.1015625,0.0859375
441,0.1015625,0.09375
442,0.1015625,0.1015625
443,0.1015625,0.109375
444,0.1015625,0.1171875
445,0.1015625,0.125
446,0.1015625,0.1328125
447,0.1015625,0.140625
448,0.1015625,0.1484375
449,0.1015625,0.15625
450,0.1015625,0.1640625
451,0.1015625,0.171875
452,0.1015625,0.1796875
453,0.1015625,0.1875
454,0.1015625,0.1953125
455,0.1015625,0.203125
456,0.1015625,0.2109375
457,0.1015625,0.21875
458,0.1015625,0.2265625
459,0.1015625,0.234375
460,0.1015625,0.2421875
461,0.1015625,0.25
462,0.109375,0.0
463,0.109375,0.0078125
464,0.109375,0.015625
465,0.109375,0.0234375
466,0.109375,0.03125
467,0.109375,0.0390625
468,0.109375,0.046875
469,0.109375,0.0546875
470,0.109375,0.0625
471,0.109375,0.0703125
472,0.109375,0.078125
473,0.109375,0.0859375
474,0.109375,0.09375
475,0.109375,0.1015625
476,0.109375,0.109375
477,0.109375,0.1171875
478,0.109375,0.125
479,0.109375,0.1328125
480,0.109375,0.140625
481,0.109375,0.1484375
482,0.109375,0.15625
483,0.109375,0.1640625
484,0.109375,0.171875
485,0.109375,0.1796875
486,0.109375,0.1875
487,0.109375,0.1953125
488,0.109375,0.203125
489,0.109375,0.2109375
490,0.109375,0.21875
491,0.109375,0.2265625
492,0.109375,0.234375
493,0.109375,0.2421875
494,0.109375,0.25
495,0.1171875,0.0
496,0.1171875,0.0078125
497,0.1171875,0.015625
498,0.1171875,0.0234375
499,0.1171875,0.03125
500,0.1171875,0.0390625
501,0.1171875,0.046875
502,0.1171875,0.0546875
503,0.1171875,0.0625
504,0.1171875,0.0703125
505,0.1171875,0.078125
506,0.1171875,0.0859375
507,0.1171875,0.09375
508,0.1171875,0.1015625
509,0.1171875,0.109375
510,0.1171875,0.1171875
511,0.1171875,0.125
512,0.1171875,0.1328125
513,0.1171875,0.140625
514,0.1171875,0.1484375
515,0.1171875,0.15625
516,0.1171875,0.1640625
517,0.1171875,0.171875
518,0.1171875,0.1796875
519,0.1171875,0.1875
520,0.1171875,0.1953125
521,0.1171875,0.203125
522,0.1171875,0.2109375
523,0.1171875,0.21875
524,0.1171875,0.2265625
525,0.1171875,0.234375
526,0.1171875,0.2421875
527,0.1171875,0.25
528,0.125,0.0
529,0.125,0.0078125
530,0.125,0.015625
531,0.125,0.0234375
532,0.125,0.03125
533,0.125,0.0390625
534,0.125,0.046875
535,0.125,0.0546875
536,0.125,0.0625
537,0.125,0.0703125
538,0.125,0.078125
539,0.125,0.0859375
540,0.125,0.09375
541,0.125,0.1015625
542,0.125,0.109375
543,0.125,0.1171875
544,0.125,0.125
545,0.125,0.1328125
546,0.125,0.140625
547,0.125,0.1484375
548,0.125,0.15625
549,0.125,0.1640625
550,0.125,0.171875
551,0.125,0.1796875
552,0.125,0.1875
553,0.125,0.1953125
554,0.125,0.203125
555,0.125,0.2109375
556,0.125,0.21875
557,0.125,0.2265625
558,0.125,0.234375
559,0.125,0.2421875
560,0.125,0.25
561,0.1328125,0.0
562,0.1328125,0.0078125
563,0.1328125,0.015625
564,0.1328125,0.0234375
565,0.1328125,0.03125
566,0.1328125,0.0390625
567,0.1328125,0.046875
568,0.1328125,0.0546875
569,0.1328125,0.0625
570,0.1328125,0.0703125
571,0.1328125,0.078125
572,0.1328125,0.0859375
573,0.1328125,0.09375
574,0.1328125,0.1015625
575,0.1328125,0.109375
576,0.1328125,0.1171875
577,0.1328125,0.125
578,0.1328125,0.1328125
579,0.1328125,0.140625
580,0.1328125,0.1484375
581,0.1328125,0.15625
582,0.1328125,0.1640625
583,0.1328125,0.171875
584,0.1328125,0.1796875
585,0.1328125,0.1875
586,0.1328125,0.1953125
587,0.1328125,0.203125
588,0.1328125,0.2109375
589,0.1328125,0.21875
590,0.1328125,0.2265625
591,0.1328125,0.234375
592,0.1328125,0.2421875
593,0.1328125,0.25
594,0.140625,0.0
595,0.140625,0.0078125
596,0.140625,0.015625
597,0.140625,0.0234375
598,0.140625,0.03125
599,0.140625,0.0390625
600,0.140625,0.046875
601,0.140625,0.0546875
602,0.140625,0.0625
603,0.140625,0.0703125
604,0.140625,0.078125
605,0.140625,0.0859375
606,0.140625,0.09375
607,0.140625,0.1015625
608,0.140625,0.109375
609,0.140625,0.1171875
610,0.140625,0.125
611,0.140625,0.1328125
612,0.140625,0.140625
613,0.140625,0.1484375
614,0.140625,0.15625
615,0.140625,0.1640625
616,0.140625,0.171875
617,0.140625,0.1796875
618,0.140625,0.1875
619,0.140625,0.1953125
620,0.140625,0.203125
621,0.140625,0.2109375
622,0.140625,0.21875
623,0.140625,0.2265625
624,0.140625,0.234375
625,0.140625,0.2421875
626,0.140625,0.25
627,0.1484375,0.0
628,0.1484375,0.0078125
629,0.1484375,0.015625
630,0.1484375,0.0234375
631,0.1484375,0.03125
632,0.1484375,0.0390625
633,0.1484375,0.046875
634,0.1484375,0.0546875
635,0.1484375,0.0625
636,0.1484375,0.0703125
637,0.1484375,0.078125
638,0.1484375,0.0859375
639,0.1484375,0.09375
640,0.1484375,0.1015625
641,0.1484375,0.109375
642,0.1484375,0.1171875
643,0.1484375,0.125
644,0.1484375,0.1328125
645,0.1484375,0.140625
646,0.1484375,0.1484375
647,0.1484375,0.15625
648,0.1484375,0.1640625
649,0.1484375,0.171875
650,0.1484375,0.1796875
651,0.1484375,0.1875
652,0.1484375,0.1953125
653,0.1484375,0.203125
654,0.1484375,0.2109375
655,0.1484375,0.21875
656,0.1484375,0.2265625
657,0.1484375,0.234375
658,0.1484375,0.2421875
659,0.1484375,0.25
660,0.15625,0.0
661,0.15625,0.0078125
662,0.15625,0.015625
663,0.15625,0.0234375
664,0.15625,0.03125
665,0.15625,0.0390625
666,0.15625,0.046875
667,0.15625,0.0546875
668,0.15625,0.0625
669,0.15625,0.0703125
670,0.15625,0.078125
671,0.15625,0.0859375
672,0.15625,0.09375
673,0.15625,0.1015625
674,0.15625,0.109375
675,0.15625,0.1171875
676,0.15625,0.125
677,0.15625,0.1328125
678,0.15625,0.140625
679,0.15625,0.1484375
680,0.15625,0.15625
681,0.15625,0.1640625
682,0.15625,0.171875
683,0.15625,0.1796875
684,0.15625,0.1875
685,0.15625,0.1953125
686,0.15625,0.203125
687,0.15625,0.2109375
688,0.15625,0.21875
689,0.15625,0.2265625
690,0.15625,0.234375
691,0.15625,0.2421875
692,0.15625,0.25
693,0.1640625,0.0
694,0.1640625,0.0078125
695,0.1640625,0.015625
696,0.1640625,0.0234375
697,0.1640625,0.03125
698,0.1640625,0.0390625
699,0.1640625,0.046875
700,0.1640625,0.0546875
701,0.1640625,0.0625
702,0.1640625,0.0703125
703,0.1640625,0.078125
704,0.1640625,0.0859375
705,0.1640625,0.09375
706,0.1640625,0.1015625
707,0.1640625,0.109375
708,0.1640625,0.1171875
709,0.1640625,0.125
710,0.1640625,0.1328125
711,0.1640625,0.140625
712,0.1640625,0.1484375
713,0.1640625,0.15625
714,0.1640625,0.1640625
715,0.1640625,0.171875
716,0.1640625,0.1796875
717,0.1640625,0.1875
718,0.1640625,0.1953125
719,0.1640625,0.203125
720,0.1640625,0.2109375
721,0.1640625,0.21875
722,0.1640625,0.2265625
723,0.1640625,0.234375
724,0.1640625,0.2421875
725,0.1640625,0.25
726,0.171875,0.0
727,0.171875,0.0078125
728,0.171875,0.015625
729,0.171875,0.0234375
730,0.171875,0.03125
731,0.171875,0.0390625
732,0.171875,0.046875
733,0.171875,0.0546875
734,0.171875,0.0625
735,0.171875,0.0703125
736,0.171875,0.078125
737,0.171875,0.0859375
738,0.171875,0.09375
739,0.171875,0.1015625
740,0.171875,0.109375
741,0.171875,0.1171875
742,0.171875,0.125
743,0.171875,0.1328125
744,0.171875,0.140625
745,0.171875,0.1484375
746,0.171875,0.15625
747,0.171875,0.1640625
748,0.171875,0.171875
749,0.171875,0.1796875
750,0.171875,0.1875
751,0.171875,0.1953125
752,0.171875,0.203125
753,0.171875,0.2109375
754,0.171875,0.21875
755,0.171875,0.2265625
756,0.171875,0.234375
757,0.171875,0.2421875
758,0.171875,0.25
759,0.1796875,0.0
760,0.1796875,0.0078125
761,0.1796875,0.015625
762,0.1796875,0.0234375
763,0.1796875,0.03125
764,0.1796875,0.0390625
765,0.1796875,0.046875
766,0.1796875,0.0546875
767,0.1796875,0.0625
768,0.1796875,0.0703125
769,0.1796875,0.078125
770,0.1796875,0.0859375
771,0.1796875,0.09375
772,0.1796875,0.1015625
773,0.1796875,0.109375
774,0.1796875,0.1171875
775,0.1796875,0.125
776,0.1796875,0.1328125
777,0.1796875,0.140625
778,0.1796875,0.1484375
779,0.1796875,0.15625
780,0.1796875,0.1640625
781,0.1796875,0.171875
782,0.1796875,0.1796875
783,0.1796875,0.1875
784,0.1796875,0.1953125
785,0.1796875,0.203125
786,0.1796875,0.2109375
787,0.1796875,0.21875
788,0.1796875,0.2265625
789,0.1796875,0.234375
790,0.1796875,0.2421875
791,0.1796875,0.25
792,0.1875,0.0
793,0.1875,0.0078125
794,0.1875,0.015625
795,0.1875,0.0234375
796,0.1875,0.03125
797,0.1875,0.0390625
798,0.1875,0.046875
799,0.1875,0.0546875
800,0.1875,0.0625
801,0.1875,0.0703125
802,0.1875,0.078125
803,0.1875,0.0859375
804,0.1875,0.09375
805,0.1875,0.1015625
806,0.1875,0.109375
807,0.1875,0.1171875
808,0.1875,0.125
809,0.1875,0.1328125
810,0.1875,0.140625
811,0.1875,0.1484375
812,0.1875,0.15625
813,0.1875,0.1640625
814,0.1875,0.171875
815,0.1875,0.1796875
816,0.1875,0.1875
817,0.1875,0.1953125
818,0.1875,0.203125
819,0.1875,0.2109375
820,0.1875,0.21875
821,0.1875,0.2265625
822,0.1875,0.234375
823,0.1875,0.2421875
824,0.1875,0.25
825,0.1953125,0.0
826,0.1953125,0.0078125
827,0.1953125,0.015625
828,0.1953125,0.0234375
829,0.1953125,0.03125
830,0.1953125,0.0390625
831,0.1953125,0.046875
832,0.1953125,0.0546875
833,0.1953125,0.0625
834,0.1953125,0.0703125
835,0.1953125,0.078125
836,0.1953125,0.0859375
837,0.1953125,0.09375
838,0.1953125,0.1015625
839,0.1953125,0.109375
840,0.1953125,0.1171875
841,0.1953125,0.125
842,0.1953125,0.1328125
843,0.1953125,0.140625
844,0.1953125,0.1484375
845,0.1953125,0.15625
846,0.1953125,0.1640625
847,0.1953125,0.171875
848,0.1953125,0.1796875
849,0.1953125,0.1875
850,0.1953125,0.1953125
851,0.1953125,0.203125
852,0.1953125,0.2109375
853,0.1953125,0.21875
854,0.1953125,0.2265625
855,0.1953125,0.234375
856,0.1953125,0.2421875
857,0.1953125,0.25
858,0.203125,0.0
859,0.203125,0.0078125
860,0.203125,0.015625
861,0.203125,0.0234375
862,0.203125,0.03125
863,0.203125,0.0390625
864,0.203125,0.046875
865,0.203125,0.0546875
866,0.203125,0.0625
867,0.203125,0.0703125
868,0.203125,0.078125
869,0.203125,0.0859375
870,0.203125,0.09375
871,0.203125,0.1015625
872,0.203125,0.109375
873,0.203125,0.1171875
874,0.203125,0.125
875,0.203125,0.1328125
876,0.203125,0.140625
877,0.203125,0.1484375
878,0.203125,0.15625
879,0.203125,0.1640625
880,0.203125,0.171875
881,0.203125,0.1796875
882,0.203125,0.1875
883,0.203125,0.1953125
884,0.203125,0.203125
885,0.203125,0.2109375
886,0.203125,0.21875
887,0.203125,0.2265625
888,0.203125,0.234375
889,0.203125,0.2421875
890,0.203125,0.25
891,0.2109375,0.0
892,0.2109375,0.0078125
893,0.2109375,0.015625
894,0.2109375,0.0234375
895,0.2109375,0.03125
896,0.2109375,0.0390625
897,0.2109375,0.046875
898,0.2109375,0.0546875
899,0.2109375,0.0625
900,0.2109375,0.0703125
901,0.2109375,0.078125
902,0.2109375,0.0859375
903,0.2109375,0.09375
904,0.2109375,0.1015625
905,0.2109375,0.109375
906,0.2109375,0.1171875
907,0.2109375,0.125
908,0.2109375,0.1328125
909,0.2109375,0.140625
910,0.2109375,0.1484375
911,0.2109375,0.15625
912,0.2109375,0.1640625
913,0.2109375,0.171875
914,0.2109375,0.1796875
915,0.2109375,0.1875
916,0.2109375,0.1953125
917,0.2109375,0.203125
918,0.2109375,0.2109375
919,0.2109375,0.21875
920,0.2109375,0.2265625
921,0.2109375,0.234375
922,0.2109375,0.2421875
923,0.2109375,0.25
924,0.21875,0.0
925,0.21875,0.0078125
926,0.21875,0.015625
927,0.21875,0.0234375
928,0.21875,0.03125
929,0.21875,0.0390625
930,0.21875,0.046875
931,0.21875,0.0546875
932,0.21875,0.0625
933,0.21875,0.0703125
934,0.21875,0.078125
935,0.21875,0.0859375
936,0.21875,0.09375
937,0.21875,0.1015625
938,0.21875,0.109375
939,0.21875,0.1171875
940,0.21875,0.125
941,0.21875,0.1328125
942,0.21875,0.140625
943,0.21875,0.1484375
944,0.21875,0.15625
945,0.21875,0.1640625
946,0.21875,0.171875
947,0.21875,0.1796875
948,0.21875,0.1875
949,0.21875,0.1953125
950,0.21875,0.203125
951,0.21875,0.2109375
952,0.21875,0.21875
953,0.21875,0.2265625
954,0.21875,0.234375
955,0.21875,0.2421875
956,0.21875,0.25
957,0.2265625,0.0
958,0.2265625,0.0078125
959,0.2265625,0.015625
960,0.2265625,0.0234375
961,0.2265625,0.03125
962,0.2265625,0.0390625
963,0.2265625,0.046875
964,0.2265625,0.0546875
965,0.2265625,0.0625
966,0.2265625,0.0703125
967,0.2265625,0.078125
968,0.2265625,0.0859375
969,0.2265625,0.09375
970,0.2265625,0.1015625
971,0.2265625,0.109375
972,0.2265625,0.1171875
973,0.2265625,0.125
974,0.2265625,0.1328125
975,0.2265625,0.140625
976,0.2265625,0.1484375
977,0.2265625,0.15625
978,0.2265625,0.1640625
979,0.2265625,0.171875
980,0.2265625,0.1796875
981,0.2265625,0.1875
982,0.2265625,0.1953125
983,0.2265625,0.203125
984,0.2265625,0.2109375
985,0.2265625,0.21875
986,0.2265625,0.2265625
987,0.2265625,0.234375
988,0.2265625,0.2421875
989,0.2265625,0.25
990,0.234375,0.0
991,0.234375,0.0078125
992,0.234375,0.015625
993,0.234375,0.0234375
994,0.234375,0.03125
995,0.234375,0.0390625
996,0.234375,0.046875
997,0.234375,0.0546875
998,0.234375,0.0625
999,0.234375,0.0703125
1000,0.234375,0.078125
1001,0.234375,0.0859375
1002,0.234375,0.09375
1003,0.234375,0.1015625
1004,0.234375,0.109375
1005,0.234375,0.1171875
1006,0.234375,0.125
1007,0.234375,0.1328125
1008,0.234375,0.140625
1009,0.234375,0.1484375
1010,0.234375,0.15625
1011,0.234375,0.1640625
1012,0.234375,0.171875
1013,0.234375,0.1796875
1014,0.234375,0.1875
1015,0.234375,0.1953125
1016,0.234375,0.203125
1017,0.234375,0.2109375
1018,0.234375,0.21875
1019,0.234375,0.2265625
1020,0.234375,0.234375
1021,0.234375,0.2421875
1022,0.234375,0.25
1023,0.2421875,0.0
1024,0.2421875,0.0078125
1025,0.2421875,0.015625
1026,0.2421875,0.0234375
1027,0.2421875,0.03125
1028,0.2421875,0.0390625
1029,0.2421875,0.046875
1030,0.2421875,0.0546875
1031,0.2421875,0.0625
1032,0.2421875,0.0703125
1033,0.2421875,0.078125
1034,0.2421875,0.0859375
1035,0.2421875,0.09375
1036,0.2421875,0.1015625
1037,0.2421875,0.109375
1038,0.2421875,0.1171875
1039,0.2421875,0.125
1040,0.2421875,0.1328125
1041,0.2421875,0.140625
1042,0.2421875,0.1484375
1043,0.2421875,0.15625
1044,0.2421875,0.1640625
1045,0.2421875,0.171875
1046,0.2421875,0.1796875
1047,0.2421875,0.1875
1048,0.2421875,0.1953125
1049,0.2421875,0.203125
1050,0.2421875,0.2109375
1051,0.2421875,0.21875
1052,0.2421875,0.2265625
1053,0.2421875,0.234375
1054,0.2421875,0.2421875
1055,0.2421875,0.25
1056,0.25,0.0
1057,0.25,0.0078125
1058,0.25,0.015625
1059,0.25,0.0234375
1060,0.25,0.03125
1061,0.25,0.0390625
1062,0.25,0.046875
1063,0.25,0.0546875
1064,0.25,0.0625
1065,0.25,0.0703125
1066,0.25,0.078125
1067,0.25,0.0859375
1068,0.25,0.09375
1069,0.25,0.1015625
1070,0.25,0.109375
1071,0.25,0.1171875
1072,0.25,0.125
1073,0.25,0.1328125
1074,0.25,0.140625
1075,0.25,0.1484375
1076,0.25,0.15625
1077,0.25,0.1640625
1078,0.25,0.171875
1079,0.25,0.1796875
1080,0.25,0.1875
1081,0.25,0.1953125
1082,0.25,0.203125
1083,0.25,0.2109375
1084,0.25,0.21875
1085,0.25,0.2265625
