ele_no,dof_no,value,,
4128,0,2000
4129,0,2000
4130,0,2000
4131,0,2000
4132,0,2000
4133,0,2000
4134,0,2000
4135,0,2000
4136,0,2000
4137,0,2000
4138,0,2000
4139,0,2000
4140,0,2000
4141,0,2000
4142,0,2000
4143,0,2000
4144,0,2000
4145,0,2000
4146,0,2000
4147,0,2000
4148,0,2000
4149,0,2000
4150,0,2000
4151,0,2000
4152,0,2000
4153,0,2000
4154,0,2000
4155,0,2000
4156,0,2000
4157,0,2000
4158,0,2000
4159,0,2000
4192,0,2000
4193,0,2000
4194,0,2000
4195,0,2000
4196,0,2000
4197,0,2000
4198,0,2000
4199,0,2000
4200,0,2000
4201,0,2000
4202,0,2000
4203,0,2000
4204,0,2000
4205,0,2000
4206,0,2000
4207,0,2000
4208,0,2000
4209,0,2000
4210,0,2000
4211,0,2000
4212,0,2000
4213,0,2000
4214,0,2000
4215,0,2000
4216,0,2000
4217,0,2000
4218,0,2000
4219,0,2000
4220,0,2000
4221,0,2000
4222,0,2000
4223,0,2000
4256,0,2000
4257,0,2000
4258,0,2000
4259,0,2000
4260,0,2000
4261,0,2000
4262,0,2000
4263,0,2000
4264,0,2000
4265,0,2000
4266,0,2000
4267,0,2000
4268,0,2000
4269,0,2000
4270,0,2000
4271,0,2000
4272,0,2000
4273,0,2000
4274,0,2000
4275,0,2000
4276,0,2000
4277,0,2000
4278,0,2000
4279,0,2000
4280,0,2000
4281,0,2000
4282,0,2000
4283,0,2000
4284,0,2000
4285,0,2000
4286,0,2000
4287,0,2000
4320,0,2000
4321,0,2000
4322,0,2000
4323,0,2000
4324,0,2000
4325,0,2000
4326,0,2000
4327,0,2000
4328,0,2000
4329,0,2000
4330,0,2000
4331,0,2000
4332,0,2000
4333,0,2000
4334,0,2000
4335,0,2000
4336,0,2000
4337,0,2000
4338,0,2000
4339,0,2000
4340,0,2000
4341,0,2000
4342,0,2000
4343,0,2000
4344,0,2000
4345,0,2000
4346,0,2000
4347,0,2000
4348,0,2000
4349,0,2000
4350,0,2000
4351,0,2000
4384,0,2000
4385,0,2000
4386,0,2000
4387,0,2000
4388,0,2000
4389,0,2000
4390,0,2000
4391,0,2000
4392,0,2000
4393,0,2000
4394,0,2000
4395,0,2000
4396,0,2000
4397,0,2000
4398,0,2000
4399,0,2000
4400,0,2000
4401,0,2000
4402,0,2000
4403,0,2000
4404,0,2000
4405,0,2000
4406,0,2000
4407,0,2000
4408,0,2000
4409,0,2000
4410,0,2000
4411,0,2000
4412,0,2000
4413,0,2000
4414,0,2000
4415,0,2000
4448,0,2000
4449,0,2000
4450,0,2000
4451,0,2000
4452,0,2000
4453,0,2000
4454,0,2000
4455,0,2000
4456,0,2000
4457,0,2000
4458,0,2000
4459,0,2000
4460,0,2000
4461,0,2000
4462,0,2000
4463,0,2000
4464,0,2000
4465,0,2000
4466,0,2000
4467,0,2000
4468,0,2000
4469,0,2000
4470,0,2000
4471,0,2000
4472,0,2000
4473,0,2000
4474,0,2000
4475,0,2000
4476,0,2000
4477,0,2000
4478,0,2000
4479,0,2000
4512,0,2000
4513,0,2000
4514,0,2000
4515,0,2000
4516,0,2000
4517,0,2000
4518,0,2000
4519,0,2000
4520,0,2000
4521,0,2000
4522,0,2000
4523,0,2000
4524,0,2000
4525,0,2000
4526,0,2000
4527,0,2000
4528,0,2000
4529,0,2000
4530,0,2000
4531,0,2000
4532,0,2000
4533,0,2000
4534,0,2000
4535,0,2000
4536,0,2000
4537,0,2000
4538,0,2000
4539,0,2000
4540,0,2000
4541,0,2000
4542,0,2000
4543,0,2000
4576,0,2000
4577,0,2000
4578,0,2000
4579,0,2000
4580,0,2000
4581,0,2000
4582,0,2000
4583,0,2000
4584,0,2000
4585,0,2000
4586,0,2000
4587,0,2000
4588,0,2000
4589,0,2000
4590,0,2000
4591,0,2000
4592,0,2000
4593,0,2000
4594,0,2000
4595,0,2000
4596,0,2000
4597,0,2000
4598,0,2000
4599,0,2000
4600,0,2000
4601,0,2000
4602,0,2000
4603,0,2000
4604,0,2000
4605,0,2000
4606,0,2000
4607,0,2000
4640,0,2000
4641,0,2000
4642,0,2000
4643,0,2000
4644,0,2000
4645,0,2000
4646,0,2000
4647,0,2000
4648,0,2000
4649,0,2000
4650,0,2000
4651,0,2000
4652,0,2000
4653,0,2000
4654,0,2000
4655,0,2000
4656,0,2000
4657,0,2000
4658,0,2000
4659,0,2000
4660,0,2000
4661,0,2000
4662,0,2000
4663,0,2000
4664,0,2000
4665,0,2000
4666,0,2000
4667,0,2000
4668,0,2000
4669,0,2000
4670,0,2000
4671,0,2000
4704,0,2000
4705,0,2000
4706,0,2000
4707,0,2000
4708,0,2000
4709,0,2000
